,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Cluster
58768,3,4,4,1,4,1,1,2,4,1,1,5,4,2,4,1,1,4,5,1,2
15885,3,2,4,4,1,2,1,1,4,4,2,1,2,1,4,5,2,1,5,1,1
39595,2,2,2,2,4,4,1,4,4,2,1,5,2,1,2,1,1,4,5,4,2
7454,1,1,4,5,4,5,4,1,5,5,2,4,5,5,4,1,5,1,4,5,1
36196,2,4,3,5,1,4,4,2,5,5,3,1,4,3,4,3,3,1,5,1,1
56027,3,4,4,4,3,2,1,1,4,4,3,1,4,1,4,1,3,3,5,1,1
37820,5,4,2,1,5,1,1,5,1,5,1,5,4,1,5,2,2,1,1,4,2
50513,5,5,3,4,5,3,1,4,5,2,3,5,5,3,5,4,3,5,5,1,2
42449,2,2,3,2,5,2,4,2,5,5,1,4,4,2,5,2,3,4,4,3,2
51326,4,4,1,5,4,1,1,3,4,2,1,5,3,1,5,1,5,5,4,4,2
11458,4,1,5,4,4,4,2,1,5,5,3,4,1,1,1,2,1,4,5,1,2
35982,4,4,1,1,5,1,1,2,5,2,1,5,3,4,5,1,5,4,4,1,2
39089,5,1,5,5,5,5,5,1,1,5,1,5,5,1,1,5,5,5,5,1,1
49120,4,4,3,1,4,1,1,5,3,2,1,5,4,1,5,1,1,5,5,1,2
69680,4,2,2,2,5,2,2,4,2,2,2,5,2,2,4,4,2,4,4,4,2
57561,1,3,2,4,2,4,1,5,1,2,1,4,1,5,4,2,3,5,5,3,2
69769,4,3,1,5,1,5,5,4,5,4,3,1,3,4,4,5,1,3,2,1,1
30324,5,3,1,1,5,1,1,2,5,5,1,5,5,1,2,5,1,5,1,5,2
65217,2,1,3,3,5,1,1,1,5,5,1,5,2,3,2,4,5,5,5,4,1
23820,1,1,1,5,4,5,1,1,5,5,1,4,1,1,3,5,3,5,5,5,1
57037,2,4,5,4,3,4,4,2,5,4,1,4,2,4,5,2,3,4,4,3,1
31086,2,1,4,4,1,2,2,2,4,4,2,4,1,1,3,1,1,4,4,1,1
33261,1,2,4,2,3,2,2,1,5,5,1,4,2,4,4,4,1,4,5,1,2
25833,1,1,5,5,1,1,1,1,5,5,5,5,1,2,3,2,1,5,5,3,2
29146,5,5,5,4,5,5,5,2,5,2,1,5,5,1,5,2,5,5,1,1,1
13152,4,2,2,3,4,1,2,2,4,5,1,2,2,2,2,4,3,4,5,1,2
53490,2,4,2,3,4,3,2,2,5,4,4,5,1,3,4,1,1,3,5,2,1
31735,2,5,2,1,4,1,1,4,3,1,1,3,5,2,5,1,2,5,4,3,2
56733,2,2,4,4,4,5,3,2,5,4,2,2,5,1,2,2,3,2,5,5,1
66033,5,1,1,4,4,2,2,4,3,2,2,5,5,2,5,1,1,4,5,2,2
66241,4,4,1,2,5,1,2,4,1,2,1,4,4,1,4,1,1,5,5,1,2
54457,4,1,5,3,2,4,1,1,5,3,3,3,1,2,1,1,1,3,5,3,1
41198,3,2,3,5,2,1,1,3,4,1,4,3,1,2,3,4,2,1,5,2,2
24025,2,2,2,4,2,5,4,2,5,4,2,2,2,4,2,3,2,2,4,2,1
41386,5,5,2,2,5,2,1,4,3,4,1,4,2,2,5,2,2,4,5,5,2
63977,5,4,5,1,5,5,5,5,5,1,1,5,4,1,2,2,1,5,4,3,2
66517,4,5,1,4,4,2,1,5,1,1,1,2,2,2,4,1,3,5,5,3,2
42969,3,1,1,5,1,4,1,5,5,5,5,4,1,1,1,1,1,1,5,5,1
4810,4,3,4,2,3,3,4,5,3,5,5,5,4,4,2,4,1,3,4,4,2
26335,1,1,2,5,2,4,4,1,5,5,2,1,1,2,1,4,4,2,3,1,1
15391,5,3,4,1,4,1,1,2,4,4,1,5,4,3,4,1,2,2,5,4,2
9706,4,4,4,1,4,1,1,4,3,1,1,4,3,2,4,2,5,4,5,2,2
59876,1,1,1,3,2,5,5,1,1,1,1,5,1,1,3,5,1,1,5,5,2
48400,5,5,2,1,5,1,1,5,2,1,1,5,5,2,5,2,2,5,5,5,2
20318,1,1,2,1,4,2,1,1,3,1,1,4,1,1,3,2,2,5,5,1,2
55689,5,5,3,2,4,2,1,4,3,3,1,5,4,3,4,3,2,4,4,5,2
54204,5,5,3,4,4,5,5,4,5,4,1,5,5,1,5,1,3,4,5,5,2
25862,2,3,3,4,4,4,2,1,3,5,3,5,2,3,3,4,2,3,4,2,1
29451,5,1,5,3,5,5,5,4,5,5,1,5,1,4,1,5,5,5,1,5,1
43527,1,1,2,2,1,4,1,1,5,1,1,1,1,1,1,2,1,2,4,1,1
2679,1,3,2,3,2,4,2,1,5,5,1,1,2,2,1,4,2,1,5,1,1
1583,4,5,2,2,4,5,2,5,3,2,1,5,2,3,5,4,2,4,5,4,2
37580,2,2,5,3,4,5,5,3,5,2,3,3,2,3,3,4,3,2,3,3,1
23984,3,1,5,2,5,5,2,1,5,5,1,4,5,2,2,5,5,1,3,5,1
47527,1,1,5,2,1,5,4,5,5,4,1,1,1,1,4,5,5,4,5,1,1
2296,4,4,1,3,3,4,1,4,2,1,1,5,3,1,4,1,2,4,5,5,2
46531,1,1,1,5,1,4,1,5,5,4,4,1,3,2,4,1,3,3,5,1,2
39040,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,2
11006,2,5,4,4,5,2,1,5,5,5,1,5,1,1,4,2,2,4,4,1,2
50130,5,4,3,4,4,5,3,5,4,2,2,5,5,3,3,3,3,5,5,4,2
35151,2,1,1,1,4,1,1,1,5,3,1,5,4,2,3,1,1,4,5,1,2
56085,5,5,1,4,5,1,1,4,2,1,1,5,5,3,5,1,1,5,5,4,2
43440,5,5,2,1,2,3,2,4,5,2,1,4,1,2,4,2,1,5,5,4,2
64354,1,2,5,5,2,4,4,3,5,4,2,4,1,3,4,5,2,5,5,1,2
31842,1,4,2,5,1,5,5,4,5,3,2,2,1,1,5,2,5,5,3,1,1
40097,5,5,1,1,5,2,1,5,2,1,2,5,5,2,5,1,1,5,5,5,2
41121,5,5,1,1,5,1,1,5,2,1,1,5,5,1,5,1,1,3,5,4,2
34056,1,3,5,5,1,4,2,4,5,3,1,5,1,1,4,1,4,4,5,1,1
63849,2,3,4,4,2,1,1,1,3,5,1,3,1,2,4,3,3,2,5,1,2
41144,2,1,5,2,4,5,5,1,5,5,2,5,1,2,3,4,5,1,4,4,1
69956,2,3,1,3,3,4,1,1,5,2,1,1,1,3,3,1,1,1,5,1,1
19172,4,4,4,4,4,1,1,4,3,2,1,4,4,3,5,2,1,5,4,1,2
49362,4,5,2,1,4,2,2,4,3,2,1,3,4,1,4,1,3,2,5,2,2
949,5,1,5,2,4,5,4,5,4,1,1,5,5,1,1,3,1,1,3,1,1
53024,5,1,2,1,4,5,2,3,5,5,2,5,1,2,3,1,3,3,5,1,2
49705,4,5,5,1,5,1,1,4,2,1,1,5,5,1,5,1,1,5,5,4,2
6271,5,1,5,1,5,5,1,1,5,5,5,1,1,1,1,5,1,1,1,1,1
14087,2,2,5,4,2,5,4,2,5,4,2,2,2,4,3,4,4,4,1,4,1
56621,4,2,2,4,4,2,4,4,5,4,1,5,5,2,3,2,5,4,5,3,1
42493,4,3,5,4,2,1,5,4,5,2,5,4,1,1,4,5,1,1,5,1,1
29989,1,5,4,5,1,4,1,4,4,4,1,4,1,2,4,2,1,1,4,3,2
54768,5,5,3,2,4,3,3,3,4,1,1,5,5,1,4,1,3,5,5,5,2
41883,1,1,3,5,2,3,3,1,5,5,1,1,1,4,4,4,3,2,3,5,1
71406,1,2,2,3,2,4,2,1,5,5,2,1,1,3,4,4,2,4,4,2,1
9918,4,5,1,1,5,1,2,5,2,2,2,5,2,3,5,2,2,2,5,3,2
35152,3,5,3,1,4,1,1,5,3,4,1,5,1,1,4,1,4,5,5,1,2
36886,3,2,5,4,3,5,5,4,5,3,3,2,1,5,3,5,1,1,5,1,1
25488,3,3,3,3,4,4,3,1,3,4,2,2,3,3,4,4,4,4,5,3,2
45825,4,1,5,3,2,1,1,2,5,2,3,5,1,2,1,2,2,4,5,4,2
71276,5,5,1,1,5,1,1,5,1,1,1,5,4,1,4,1,3,5,5,1,2
53575,1,1,5,5,1,5,5,1,5,5,4,1,1,5,1,5,2,4,5,1,1
49689,1,1,5,4,1,4,4,1,5,5,2,1,1,4,1,2,2,1,2,1,1
23346,4,4,4,4,4,2,2,5,4,2,2,2,2,2,2,2,2,4,4,4,2
24880,5,4,5,3,2,4,4,1,5,2,2,2,1,3,2,5,5,2,2,2,1
27681,4,5,2,1,5,4,1,5,3,1,1,5,4,1,2,4,4,4,5,4,2
37077,5,3,3,2,4,2,1,5,3,3,2,5,5,2,3,1,2,5,5,3,2
19811,1,2,1,2,5,2,1,1,4,4,1,5,5,2,4,1,2,5,5,2,2
18686,3,4,2,1,4,1,1,2,4,3,1,5,4,1,4,2,1,4,5,3,2
51206,5,5,3,1,5,2,1,5,4,2,1,5,5,1,4,1,1,5,5,4,2
7343,2,1,5,3,1,5,5,4,5,4,5,1,5,2,3,5,5,1,2,2,1
53653,2,4,2,2,2,4,2,4,4,2,1,3,2,2,3,1,3,5,4,1,2
27175,1,1,5,4,5,5,5,4,5,5,1,5,5,2,1,5,4,4,1,1,1
70939,2,1,5,3,1,5,1,4,5,5,2,4,3,3,1,5,1,4,5,1,1
61735,3,4,2,3,4,1,1,4,5,2,1,5,3,2,4,3,1,2,5,4,2
67461,1,5,5,3,5,5,2,1,5,4,2,1,5,1,3,4,4,3,5,5,1
42979,1,2,2,4,5,3,1,1,5,2,2,1,3,4,5,2,1,1,5,2,1
51565,4,4,4,2,4,4,1,1,5,4,1,5,2,1,4,2,4,4,4,1,2
65414,1,2,4,5,2,5,5,1,5,5,5,1,1,3,2,4,4,3,4,1,1
66266,2,4,4,2,3,5,2,1,5,4,4,4,4,1,2,2,3,4,5,1,2
33011,4,5,1,1,5,1,1,5,2,1,1,5,5,2,5,5,1,5,5,1,2
41367,5,5,1,1,5,1,2,4,1,1,1,5,4,2,5,2,5,4,5,3,2
36503,5,5,1,1,1,3,4,1,5,5,1,1,1,1,1,5,1,1,5,3,2
56115,1,3,1,4,4,5,3,1,5,5,1,1,1,1,5,5,3,1,5,1,1
63011,1,3,5,3,3,3,2,3,5,3,2,3,3,3,2,2,3,2,3,1,1
23473,2,5,2,4,4,2,1,4,2,2,2,4,5,2,5,1,2,5,5,2,2
70757,4,1,2,4,4,2,1,4,3,2,1,4,2,4,1,4,1,1,5,1,2
38463,5,4,4,2,5,2,1,4,2,1,1,5,4,3,5,4,1,5,5,1,2
56447,1,1,5,3,3,5,5,3,5,4,2,4,3,5,4,5,3,3,5,5,1
15602,5,5,1,1,5,1,1,5,1,1,1,5,4,1,5,1,1,4,5,3,2
15010,5,4,2,5,4,1,1,4,4,4,1,4,2,2,5,1,1,5,4,2,2
44781,4,4,2,3,4,3,3,2,4,3,4,3,3,4,3,2,2,4,3,2,2
42920,2,2,5,4,4,2,5,1,4,3,5,4,1,3,1,5,2,5,3,4,2
41296,5,4,1,4,4,4,1,5,2,2,2,4,4,4,4,2,2,4,5,2,2
41038,2,5,3,1,5,1,1,4,5,2,1,4,4,1,5,2,1,5,1,1,2
30109,4,1,2,3,2,5,3,4,5,5,2,4,5,1,4,4,3,5,5,2,1
1181,4,5,2,1,4,1,1,3,2,5,1,5,3,2,1,1,1,3,5,5,2
57752,5,5,1,1,5,1,1,4,4,2,1,5,2,2,4,1,1,4,3,1,2
29359,3,1,1,5,4,5,2,1,5,3,4,1,1,4,1,5,2,1,5,1,1
43625,3,1,3,4,3,4,3,3,3,3,3,3,1,3,1,5,2,1,2,1,1
61089,1,1,4,4,1,4,2,5,5,4,1,4,4,2,4,1,2,1,4,1,1
37140,5,4,3,2,3,3,2,4,2,2,2,4,3,1,4,2,4,4,4,4,2
41604,4,3,2,2,4,4,1,2,4,4,1,4,4,2,4,1,1,4,4,1,2
3308,3,4,4,5,2,3,2,1,5,4,1,2,3,1,4,1,1,3,5,1,1
59220,2,3,4,3,3,3,4,3,4,3,2,3,2,2,3,2,3,3,3,3,1
40351,4,5,1,4,4,1,1,5,4,2,2,5,2,1,5,1,1,5,5,2,2
73256,5,5,4,5,1,1,1,2,1,1,2,2,1,3,5,1,1,5,5,3,2
45318,4,5,1,1,4,2,5,4,1,1,1,5,4,4,5,4,3,4,5,3,2
55555,5,5,2,2,3,2,1,4,3,2,1,5,2,3,5,1,2,4,5,4,2
54958,4,4,2,4,2,4,2,2,4,4,1,4,4,2,5,5,3,4,5,1,2
44996,2,2,5,4,4,4,2,4,5,5,4,2,1,2,4,4,5,1,5,1,1
42227,2,2,4,4,2,2,2,4,4,5,2,4,2,2,4,2,4,2,5,2,1
35614,4,2,5,4,4,3,2,1,2,1,4,2,4,2,5,4,2,4,5,5,2
56398,2,4,1,1,5,1,1,5,1,2,1,5,4,1,5,1,1,5,5,4,2
69633,2,2,1,5,2,4,1,2,5,5,2,4,1,4,2,5,2,4,4,1,1
22050,4,4,5,1,3,3,2,2,5,5,1,1,1,1,3,1,5,5,4,1,1
43213,2,4,1,2,4,4,3,3,4,4,2,2,2,3,3,4,3,3,3,2,1
19597,5,4,5,4,1,1,1,1,5,4,2,5,1,1,1,2,1,1,5,1,1
52289,4,5,2,1,4,4,3,4,5,4,1,4,3,1,1,1,1,5,5,2,2
15937,2,5,2,5,5,1,1,5,5,5,1,1,1,2,5,2,5,5,5,5,1
1842,4,5,1,2,3,1,1,5,3,2,1,3,4,1,5,1,1,4,5,1,2
66345,4,5,4,2,4,4,1,2,5,3,1,2,2,1,3,4,4,5,5,1,2
56109,3,4,3,2,5,1,1,3,3,5,1,5,4,1,4,1,4,4,5,1,2
56960,2,5,5,1,4,4,1,1,5,4,1,4,1,2,3,5,4,5,5,1,2
22271,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,1,1,5,1,1
16817,5,5,3,1,4,2,2,4,4,3,2,5,5,1,5,3,2,4,5,1,2
9735,5,1,2,3,4,1,1,5,1,1,1,5,4,1,5,1,3,5,5,5,2
12619,3,4,3,4,3,2,4,4,4,4,2,5,3,1,2,4,1,3,4,2,2
33612,3,5,1,2,5,1,1,1,4,1,1,5,2,1,5,1,1,5,5,3,2
13469,1,2,4,4,2,2,1,1,5,2,4,1,2,2,4,2,2,2,5,2,2
46188,3,1,5,3,4,4,4,2,4,5,1,4,1,2,1,3,1,4,5,5,1
70090,1,1,3,4,4,2,2,1,5,5,1,1,1,4,1,1,4,1,5,4,1
35028,5,5,1,1,5,1,1,5,2,2,1,4,5,1,5,1,1,5,5,5,2
2255,2,3,2,4,3,1,1,4,3,2,1,5,4,2,4,1,2,4,5,4,2
67069,4,4,2,1,4,2,1,2,4,2,1,5,1,1,5,2,2,4,5,2,2
14934,4,4,3,4,4,2,2,4,2,3,1,4,1,1,4,3,3,4,4,1,2
21945,2,3,3,4,4,2,2,3,3,1,3,4,2,2,4,2,4,4,5,1,2
57325,1,4,2,2,4,1,1,4,2,2,1,4,1,2,4,1,1,4,5,1,2
53767,4,2,3,4,4,4,3,4,5,4,4,1,2,1,4,4,4,2,1,1,1
31274,3,4,4,3,3,4,3,4,4,3,3,2,2,2,4,2,1,3,4,3,2
45017,1,3,4,5,1,4,4,5,5,3,5,5,1,1,4,4,5,1,5,3,1
42406,5,3,1,1,5,3,1,5,3,1,1,5,5,1,5,1,1,5,5,5,2
67933,1,1,4,4,5,3,2,1,5,5,1,3,1,3,3,3,3,2,3,1,1
29217,4,2,1,1,5,1,1,5,4,2,1,5,4,1,2,1,3,5,5,1,2
56107,5,4,2,3,4,4,2,5,1,3,1,5,3,1,4,1,2,5,5,2,2
69516,2,5,2,1,5,1,4,4,3,4,1,5,4,3,5,1,2,5,5,4,2
39405,3,3,3,5,3,4,3,3,5,4,2,3,1,3,3,5,5,4,5,3,1
12514,5,5,1,1,5,1,1,5,2,5,1,5,5,1,3,1,1,5,5,5,2
70544,4,2,3,1,3,2,2,1,5,3,1,2,5,1,1,2,2,1,4,1,2
33232,4,4,4,1,2,2,2,2,5,4,1,4,2,2,4,1,3,5,1,1,2
37982,2,4,1,1,5,1,2,5,5,1,1,4,1,1,5,2,2,5,5,5,2
31328,1,1,1,5,4,2,1,1,5,5,1,5,2,4,1,2,5,4,5,1,1
7873,1,1,5,2,2,5,5,1,5,5,2,4,1,3,1,2,4,1,3,1,1
20657,5,5,2,2,4,2,2,5,2,1,1,5,1,1,5,1,4,5,5,4,2
57289,5,5,4,2,5,2,5,5,3,3,1,5,5,2,5,3,5,5,1,5,2
65827,4,1,3,2,4,5,5,2,5,5,1,5,2,1,4,4,2,5,4,2,1
45871,2,1,4,5,1,4,4,2,5,5,3,1,1,2,1,5,3,2,4,2,1
69721,5,5,2,4,2,1,1,4,3,4,2,5,1,1,4,1,1,5,4,4,2
4413,1,2,2,2,4,4,2,4,5,4,2,2,2,2,3,2,2,1,5,1,2
66186,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,2
26986,5,5,1,4,4,2,1,4,4,2,1,5,4,1,5,2,1,2,4,4,2
60710,1,2,2,2,1,4,4,1,5,4,1,2,1,2,2,4,2,4,4,3,1
47274,3,1,5,4,3,5,5,3,5,5,1,2,4,1,1,5,1,1,5,1,1
69540,5,5,2,4,4,2,1,2,1,4,1,5,4,1,5,1,1,5,5,1,2
18427,4,5,1,1,3,1,1,1,1,1,1,4,2,1,4,1,2,5,5,3,2
22964,5,5,2,1,5,1,1,5,1,5,1,5,5,1,5,1,1,5,5,5,2
8317,5,5,3,1,5,1,1,5,1,1,1,5,5,2,5,4,1,5,5,5,2
60156,2,1,4,4,2,4,2,2,5,5,3,2,2,3,4,4,3,2,4,2,1
42895,2,1,1,3,4,5,2,2,5,3,2,2,2,3,2,2,4,2,4,1,1
54219,3,2,5,3,4,2,2,4,5,2,4,4,4,3,1,1,3,2,5,1,1
58933,4,2,2,2,3,2,1,2,4,5,2,5,3,2,3,1,3,3,5,3,2
61567,4,4,2,2,4,4,1,5,3,2,2,5,2,1,2,1,2,5,5,5,2
63556,4,2,5,1,5,5,4,4,5,4,1,5,4,1,1,2,4,2,5,5,1
13122,5,5,5,5,4,1,4,5,5,4,4,5,3,4,4,4,2,5,3,4,2
38465,5,5,3,2,2,2,2,2,5,4,1,5,2,4,4,2,1,5,4,2,2
71591,4,4,2,1,5,2,2,5,4,5,1,5,5,1,2,2,2,4,5,5,2
4609,4,2,5,2,5,3,2,4,3,5,1,5,4,4,5,4,1,5,5,1,2
47985,4,4,2,2,3,3,1,4,2,2,1,5,4,2,4,4,2,4,5,3,2
11296,5,1,1,5,5,1,1,1,1,5,1,1,5,1,5,5,1,5,1,5,2
41767,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,2
23912,4,4,4,5,4,3,3,5,5,4,2,1,5,3,4,1,2,1,1,4,1
6293,4,4,1,3,4,1,1,4,2,1,1,5,3,2,5,1,1,2,5,1,2
788,3,3,4,4,2,3,3,1,5,4,2,3,4,4,3,2,4,4,4,1,1
54014,4,4,2,2,4,2,2,5,3,2,2,5,3,2,4,2,1,4,4,1,2
44976,5,4,2,1,5,1,1,5,4,1,1,5,5,3,5,1,2,4,5,3,2
14237,4,4,3,2,4,2,1,3,3,2,1,3,5,2,4,2,2,4,5,4,2
27888,3,5,3,3,4,4,2,3,5,4,1,5,4,2,2,3,2,4,3,3,2
47842,4,5,4,5,5,2,2,2,4,2,1,4,4,1,4,2,4,4,4,1,2
3173,5,4,2,4,4,3,1,2,5,3,2,4,1,2,5,1,2,4,5,1,2
69716,5,5,3,1,5,5,5,5,5,5,1,5,4,1,4,2,3,5,2,5,2
7060,4,2,4,3,5,5,3,4,4,4,4,4,4,4,3,5,3,3,5,5,1
16398,5,5,1,1,4,4,1,2,3,2,1,5,3,1,4,1,1,3,5,5,2
54086,4,5,1,1,5,1,1,4,1,4,1,5,3,1,4,1,1,5,5,3,2
1846,4,2,2,3,2,4,2,1,5,2,2,5,1,3,4,2,2,3,3,1,2
63662,2,3,3,4,2,3,2,2,5,4,3,2,2,4,3,4,3,3,5,1,1
14169,2,4,3,4,2,4,3,2,5,4,3,1,2,3,3,4,4,1,4,1,1
9214,5,5,2,2,5,1,1,4,1,1,2,1,1,2,4,1,5,5,5,3,2
56216,5,4,1,1,4,1,1,5,1,5,1,5,4,1,5,5,2,5,5,2,2
69238,5,5,2,1,5,1,1,4,2,2,4,5,5,2,5,5,2,5,5,3,2
51721,1,1,4,5,4,2,2,1,5,5,2,1,1,2,1,4,1,2,4,1,1
65984,4,4,2,5,2,1,1,3,5,2,1,5,1,3,3,2,3,4,5,3,2
1372,5,5,2,3,5,3,5,3,1,3,1,5,1,1,5,1,1,3,5,1,2
53107,5,5,2,2,4,2,2,4,3,1,1,3,4,2,5,4,1,4,5,3,2
16955,5,1,1,1,1,1,1,5,4,1,1,5,5,1,5,1,1,5,5,4,2
45161,1,4,4,4,1,5,2,1,5,5,2,1,1,4,2,5,1,2,4,1,1
42008,4,3,2,2,3,2,3,2,3,3,1,2,4,1,3,3,4,4,4,1,2
59713,5,5,1,1,4,1,1,3,2,5,2,2,4,2,5,5,1,5,4,1,2
66884,1,2,5,4,3,1,3,1,5,1,3,4,1,1,4,2,5,4,4,1,2
1035,4,5,1,4,3,5,1,2,5,5,3,2,3,5,4,4,3,4,4,4,1
13216,2,5,3,3,2,2,1,2,5,4,1,5,2,3,2,2,1,4,5,4,2
45144,4,3,4,4,4,4,5,2,5,4,2,4,4,4,3,4,2,4,1,4,1
10048,5,1,2,4,5,4,4,5,5,5,1,5,1,5,4,4,5,2,1,1,1
10566,1,2,4,4,5,4,1,1,5,4,2,2,1,1,3,4,3,4,5,1,1
48069,2,4,4,3,1,2,1,2,5,3,1,1,1,3,2,5,4,2,4,1,1
39093,5,5,2,1,4,1,2,5,2,1,1,5,5,1,5,2,2,2,2,1,2
29995,3,1,5,4,4,2,2,1,5,5,2,4,2,3,4,5,3,1,2,1,1
38211,5,4,4,3,5,4,2,3,5,4,1,5,5,1,4,1,5,5,5,5,2
20090,3,2,3,2,4,4,2,3,5,5,1,5,2,2,1,2,4,4,5,3,1
28615,1,5,3,1,5,1,1,5,3,1,1,5,5,1,1,2,5,5,5,5,2
48224,4,3,2,2,4,1,2,3,4,3,2,4,4,1,3,1,2,4,5,3,2
10742,2,4,4,2,4,1,3,1,3,5,1,4,4,2,4,1,3,4,5,4,2
34826,1,4,4,3,2,2,1,2,5,4,1,2,2,1,4,4,2,3,4,3,2
56129,4,4,3,4,4,2,2,4,2,2,2,5,4,4,5,2,2,4,5,1,2
38835,4,4,1,5,2,4,1,4,5,5,1,4,1,3,4,1,5,3,5,3,1
1230,5,5,1,1,5,1,1,2,1,1,1,5,4,1,4,2,2,5,5,5,2
17122,2,3,2,2,2,2,2,1,5,4,2,2,3,4,3,5,2,4,4,1,2
7251,5,5,1,1,4,1,1,2,2,4,2,4,2,1,5,1,2,2,4,2,2
64549,3,3,5,5,1,3,1,4,5,3,1,1,5,3,5,5,1,4,5,1,2
30337,1,5,2,1,2,5,2,1,4,3,1,2,5,3,5,2,3,1,5,1,2
3288,4,5,1,2,5,2,2,4,2,2,2,3,1,1,2,2,1,4,5,1,2
12551,2,1,3,4,1,2,1,4,5,1,1,2,4,1,5,3,2,5,1,1,2
59928,3,5,5,3,4,3,3,1,5,5,5,5,1,5,5,1,5,5,5,1,1
57265,4,2,5,1,5,5,2,2,5,4,2,4,4,1,4,2,3,5,5,3,2
65561,1,1,5,5,1,5,4,1,5,4,5,1,1,3,2,4,1,1,1,1,1
58986,4,4,3,2,1,3,1,1,3,4,2,1,1,3,5,5,4,4,5,1,1
58037,1,5,1,1,5,1,3,2,3,3,1,5,1,1,5,1,1,5,5,1,2
35497,3,5,2,3,4,3,1,4,2,2,1,2,4,2,5,1,1,4,5,2,2
45631,5,5,5,4,3,4,2,2,5,2,2,5,1,4,3,4,1,4,3,3,2
54012,2,1,5,2,5,4,3,3,5,2,1,3,1,4,2,5,3,4,4,2,1
2880,5,5,1,1,4,1,1,3,3,2,1,5,5,2,3,1,1,4,4,3,2
40051,5,1,5,3,5,4,5,1,3,5,1,1,2,3,3,4,1,4,2,4,1
63616,4,2,3,4,3,4,4,3,4,4,1,4,1,2,4,2,3,3,1,2,2
9351,4,1,3,1,4,1,3,4,2,2,1,4,3,1,5,2,4,3,5,1,2
61121,2,2,3,3,5,5,3,1,5,5,1,5,2,2,3,1,1,4,5,1,1
267,5,1,5,4,5,2,1,4,5,5,2,5,4,2,1,1,3,1,1,3,2
62109,4,4,4,2,3,2,2,4,4,5,4,4,2,3,2,3,2,3,4,4,2
6009,4,5,3,2,2,4,1,4,5,4,1,4,3,1,5,1,4,1,4,2,2
820,1,2,3,3,3,2,3,2,5,5,5,4,2,4,1,5,4,1,5,1,1
29615,2,4,1,1,3,1,1,5,2,4,1,5,4,1,1,2,3,5,5,3,2
37738,5,5,4,3,5,3,3,1,4,3,2,5,5,2,2,2,3,3,5,4,2
56073,5,1,1,1,5,1,1,1,1,1,1,5,5,1,1,1,1,1,5,5,2
18880,5,5,5,5,5,1,1,2,5,4,2,4,1,1,1,1,2,5,5,1,2
71044,1,4,5,1,5,2,5,4,5,5,1,5,1,4,3,2,5,3,5,1,1
56604,5,5,3,2,5,1,1,5,2,2,1,4,5,1,4,2,2,5,5,3,2
24733,5,3,3,3,4,2,1,4,1,2,4,3,5,5,3,4,3,3,5,2,2
64056,4,4,3,2,5,1,1,3,2,2,1,5,2,3,3,1,1,3,5,2,2
51049,5,5,1,1,5,1,1,5,1,1,1,5,5,1,4,1,1,5,5,5,2
12200,1,3,4,5,4,4,4,1,3,1,2,2,1,4,4,2,4,4,4,1,1
6059,5,4,4,1,4,2,2,3,4,1,2,1,2,1,5,2,3,4,5,1,2
64756,2,4,1,2,2,2,1,2,4,1,3,2,3,3,5,2,2,2,5,1,2
70860,3,5,5,2,1,2,2,3,5,4,1,1,1,3,4,1,2,1,1,1,1
47449,5,4,1,2,4,2,2,4,3,3,1,5,1,3,2,1,1,4,5,3,2
3003,5,4,2,5,5,3,3,4,3,5,3,3,2,1,3,5,1,4,5,5,2
52136,2,4,3,2,4,4,2,5,4,5,4,3,1,2,3,4,5,4,3,4,2
19878,2,1,2,3,4,5,4,1,5,5,1,3,4,2,1,3,1,3,5,2,1
61971,1,1,5,1,5,3,3,2,4,2,1,5,4,3,1,1,1,1,5,1,1
6481,4,2,5,2,4,4,2,5,5,5,1,2,2,1,4,4,5,4,5,1,1
30401,5,5,2,1,4,1,1,4,1,1,1,5,4,1,5,2,1,5,5,1,2
720,1,1,5,3,2,5,4,2,5,5,3,3,1,3,3,5,3,3,1,1,1
54281,4,5,2,1,5,2,1,3,2,2,1,5,2,1,4,2,3,4,4,3,2
55083,5,5,2,1,5,1,1,5,1,3,1,5,4,1,5,1,1,5,5,5,2
22647,5,5,5,4,5,5,5,5,5,5,3,5,5,3,4,5,5,3,5,5,1
11420,4,4,1,3,4,3,1,3,1,3,2,5,4,3,2,1,5,4,5,3,2
29464,3,4,4,4,4,1,1,2,2,1,1,5,5,3,5,1,1,5,5,1,2
6079,4,1,1,4,4,1,1,2,4,5,1,5,2,2,4,1,1,1,5,4,2
9381,5,4,1,3,5,3,2,3,2,3,3,5,5,1,5,2,5,1,5,3,2
71071,1,5,3,5,4,4,1,4,5,5,1,1,5,1,4,5,5,5,2,1,2
47872,1,2,4,5,2,4,2,1,4,4,1,2,4,1,1,4,2,4,5,1,1
39371,4,3,1,2,4,1,1,4,4,3,2,5,5,3,4,2,3,5,5,3,2
