,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Cluster
29,5,5,1,1,5,1,1,2,2,3,1,5,3,1,4,2,3,1,5,1,1
30,4,4,2,2,3,1,2,4,2,3,1,4,3,1,4,4,3,4,5,3,1
31,2,5,4,4,4,4,2,4,4,4,2,4,1,2,4,4,2,2,4,2,3
32,2,4,3,4,3,3,2,4,5,4,2,5,2,3,3,2,1,4,5,4,3
33,3,1,4,1,4,2,2,1,5,3,2,4,2,2,1,2,3,2,5,1,2
34,5,5,3,4,3,1,2,3,3,2,3,4,4,1,5,2,1,3,5,2,1
35,2,2,3,1,2,2,1,3,5,4,3,3,2,1,2,1,3,3,1,3,3
36,5,5,3,3,5,3,1,5,3,1,1,3,5,1,4,1,1,5,3,5,1
37,3,4,1,4,2,1,1,4,4,2,1,5,2,1,1,1,2,5,5,1,1
38,5,2,3,1,4,2,2,4,3,1,1,4,1,1,1,5,5,4,3,3,1
39,4,5,1,2,5,1,1,5,2,2,1,2,5,1,5,1,1,4,5,5,1
40,2,5,4,2,4,2,1,1,5,5,2,4,5,2,2,1,4,2,5,1,3
41,5,5,2,2,5,5,1,5,5,5,1,5,5,1,1,1,1,5,3,5,1
42,5,5,3,1,5,1,1,4,3,1,2,5,3,1,5,2,1,5,5,2,1
43,1,5,1,4,4,3,3,1,4,5,1,4,3,1,5,1,5,5,5,1,1
44,2,1,4,1,5,1,1,5,4,4,1,5,5,1,5,1,1,5,3,1,1
45,4,4,4,2,3,4,2,3,5,4,2,4,4,2,5,1,1,4,5,2,1
46,3,4,4,1,3,1,1,4,3,3,1,5,4,3,4,4,1,3,5,3,1
47,4,2,3,4,4,4,2,4,5,3,1,4,1,4,4,3,3,4,5,4,3
48,5,4,1,3,4,5,1,1,3,1,1,1,4,2,5,5,3,3,4,5,1
49,4,5,4,3,5,4,2,5,4,2,3,3,3,3,5,4,3,4,5,4,1
50,1,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,1
51,5,5,5,3,5,5,5,5,5,5,1,5,4,1,1,5,1,5,5,4,3
52,4,5,1,2,4,1,1,4,2,1,1,5,4,1,4,2,1,5,5,5,1
53,4,5,1,4,4,1,1,1,2,2,1,5,4,1,4,2,2,5,4,1,1
54,2,4,3,5,3,4,5,2,5,4,3,2,2,2,2,4,3,1,3,1,2
55,5,1,4,2,4,2,5,2,3,1,1,5,1,1,4,5,4,4,4,4,3
56,5,4,2,1,5,4,2,4,4,2,1,5,5,2,5,2,4,5,5,5,1
57,1,1,2,1,5,1,1,1,5,1,1,5,5,1,3,1,5,2,5,1,3
58,1,1,3,1,5,4,3,1,5,5,1,5,1,1,4,1,1,5,5,1,3
59,4,3,5,2,5,5,2,2,5,4,1,4,4,1,4,1,4,4,3,2,1
60,5,5,4,2,4,1,2,2,3,2,1,4,3,1,3,2,1,4,5,1,1
61,4,2,2,2,5,4,2,2,4,4,1,4,1,2,2,1,2,4,5,1,3
62,5,2,5,1,5,4,1,5,2,1,5,4,4,1,5,3,4,1,5,4,1
63,5,5,3,1,5,3,1,3,3,2,1,5,5,2,4,4,1,5,5,3,1
64,2,2,4,3,4,3,5,2,3,4,1,5,3,1,3,4,1,4,5,4,3
65,1,1,2,4,2,5,4,3,5,5,2,1,1,2,2,5,2,1,1,1,2
66,3,3,4,1,4,3,1,4,4,3,1,1,2,1,3,1,3,5,4,1,3
67,4,2,4,4,3,4,2,1,4,2,2,5,2,5,3,5,4,3,4,1,3
68,1,1,2,5,2,1,2,1,4,4,4,2,2,2,2,3,4,1,4,2,2
69,4,4,4,2,4,1,2,4,2,1,2,5,2,2,3,2,2,5,4,2,1
70,5,4,3,2,4,1,1,3,3,3,1,5,5,1,4,3,1,5,5,4,1
71,4,4,2,2,4,2,3,2,3,4,2,3,2,3,4,3,3,4,4,3,1
72,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3
73,1,1,5,3,4,5,5,1,5,5,2,1,1,2,3,4,2,1,5,1,2
74,2,1,2,2,5,5,2,3,5,5,1,5,1,1,4,2,1,5,5,3,3
75,3,4,3,4,3,2,1,1,2,1,1,4,3,1,4,3,2,5,1,1,3
76,5,5,2,4,5,2,1,3,3,2,1,5,5,2,4,1,1,4,4,3,1
77,5,5,2,2,4,2,1,4,4,2,3,5,4,2,5,2,3,4,5,5,1
78,3,4,4,3,4,1,2,2,4,4,1,2,4,2,3,1,3,4,5,2,3
79,3,3,3,1,4,2,2,4,2,2,1,4,4,2,4,2,3,3,5,4,1
80,5,4,4,5,5,5,5,1,4,4,3,4,2,3,4,2,5,4,2,4,3
81,5,4,2,3,4,2,2,3,3,2,1,5,2,1,5,1,5,4,4,4,1
82,2,4,4,4,3,4,2,4,5,2,2,4,1,4,4,1,2,4,2,1,3
83,5,5,1,1,5,1,1,5,2,1,1,1,1,1,3,1,1,4,5,1,1
84,5,2,4,2,5,5,5,5,5,5,5,5,5,4,5,5,1,5,1,4,3
85,3,5,2,2,5,2,1,1,5,1,3,5,4,1,4,1,2,4,5,4,1
86,4,5,4,1,5,2,1,4,4,5,1,5,5,1,4,5,1,5,4,2,1
87,5,4,4,4,4,1,5,5,1,3,1,5,5,1,4,2,1,4,5,3,1
88,5,4,1,2,4,1,1,4,4,5,2,5,4,1,3,3,3,5,4,1,1
89,4,5,1,4,5,4,2,4,2,5,1,5,2,1,2,1,1,4,5,3,1
90,4,2,1,1,5,1,1,4,4,3,1,5,4,1,3,1,1,4,5,4,1
91,1,2,2,3,2,2,1,1,5,3,1,2,1,1,5,1,2,3,2,2,3
92,5,5,1,4,4,3,1,2,1,3,1,2,1,1,2,5,1,5,5,1,3
93,5,4,2,1,5,4,3,5,5,4,5,5,4,2,2,2,1,5,5,5,3
94,2,4,4,4,3,4,2,4,4,4,3,2,2,2,4,4,2,3,5,1,2
95,5,4,2,4,4,3,1,2,5,4,2,5,1,2,5,1,4,5,3,5,3
96,3,5,5,1,3,5,5,5,5,5,1,1,1,1,1,5,1,1,5,1,3
97,4,1,1,5,1,2,2,4,5,5,1,4,2,1,3,2,1,4,2,1,2
98,5,1,5,4,2,5,5,1,5,3,5,1,5,3,1,1,2,1,4,1,2
99,5,5,1,5,5,1,1,4,1,1,1,5,5,2,5,4,1,5,5,5,1
100,4,5,2,3,4,2,2,3,3,4,1,5,5,1,4,2,1,5,5,2,1
101,5,2,3,2,2,2,1,2,3,2,1,3,3,1,3,4,3,4,4,1,3
102,5,4,3,3,4,3,2,4,2,2,2,4,3,2,5,1,1,5,5,5,1
103,4,2,2,2,4,1,2,3,4,1,2,4,3,1,5,1,1,2,5,1,1
104,4,4,3,3,4,2,1,3,3,2,1,5,5,2,3,1,4,2,4,4,1
105,5,4,1,2,4,1,1,4,2,1,1,5,4,1,4,1,2,5,5,4,1
106,2,1,1,3,5,2,2,5,4,2,1,4,1,2,3,1,1,5,4,1,1
107,5,5,1,1,5,1,4,3,1,5,1,4,5,1,4,1,1,5,5,5,1
108,2,2,4,2,4,2,2,4,2,4,1,4,4,2,4,2,1,5,5,1,1
109,5,5,1,3,4,1,1,5,1,1,1,5,5,1,5,1,1,5,5,4,1
110,2,4,4,4,3,2,1,2,3,3,2,3,1,3,4,2,1,4,5,1,3
111,5,5,2,3,5,3,2,5,3,3,1,4,5,1,5,5,2,5,5,5,1
112,5,5,1,2,5,5,1,2,4,1,2,5,5,1,5,2,5,5,5,4,1
113,5,4,4,2,5,1,1,5,3,2,2,4,5,1,4,5,1,5,5,1,1
114,4,4,4,4,4,4,2,4,5,3,3,4,3,3,4,4,2,2,2,1,3
115,4,5,3,3,5,2,1,5,2,1,1,5,4,1,5,1,2,2,5,5,1
116,4,4,1,3,5,1,2,5,1,1,1,5,4,1,4,2,1,5,5,3,1
117,1,1,5,5,3,5,5,2,5,5,1,3,1,3,1,5,2,1,5,1,2
118,5,5,3,4,4,2,1,5,3,2,1,4,2,2,3,3,1,5,5,3,3
119,5,4,3,1,5,4,3,4,3,3,1,4,5,1,3,1,1,4,5,2,1
120,1,4,5,5,4,4,2,1,4,4,2,1,2,2,4,1,4,4,4,1,2
121,5,4,2,3,1,4,1,4,5,2,1,5,4,1,1,1,2,1,5,5,1
122,4,4,1,3,4,1,1,3,2,2,4,4,1,1,5,4,1,3,5,3,1
123,1,1,3,5,1,5,5,2,5,1,5,2,1,5,1,5,3,1,5,1,2
124,1,2,4,2,1,2,2,1,5,5,2,2,1,3,1,5,1,1,3,1,2
125,1,1,5,4,4,5,5,1,5,5,1,3,3,2,1,4,1,2,3,1,2
126,4,4,1,3,4,1,2,5,2,1,1,5,4,1,4,1,1,4,5,2,1
127,1,2,2,5,3,4,4,1,4,5,5,5,1,5,1,4,3,3,5,2,2
128,2,5,4,1,5,2,1,2,5,5,1,5,1,1,4,5,1,5,5,1,1
129,5,5,3,4,5,3,3,3,4,2,2,4,3,3,5,3,2,4,5,1,3
130,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1
131,4,4,3,1,4,4,3,4,4,4,3,4,3,2,4,5,5,3,5,5,1
132,5,5,1,1,5,1,1,5,1,1,1,5,1,1,4,1,1,5,5,5,1
133,5,4,4,3,5,3,5,5,5,2,1,5,5,2,3,2,4,5,4,3,1
134,3,4,2,1,4,1,1,4,3,1,3,3,2,2,2,2,1,4,5,2,1
135,1,2,5,4,2,4,3,4,5,4,2,4,1,4,2,4,2,2,4,1,2
136,4,3,4,3,4,1,2,5,5,2,1,4,4,2,5,4,1,4,5,3,1
137,5,4,1,1,5,1,1,2,3,1,1,5,4,1,1,1,1,3,5,3,1
138,5,4,3,3,5,3,1,4,3,1,2,5,1,1,3,2,1,1,3,5,3
139,4,3,2,3,4,2,1,2,3,3,2,5,2,1,3,3,1,3,5,1,1
140,5,4,4,3,5,1,1,4,3,1,1,4,2,2,4,3,1,4,5,5,1
141,5,4,3,4,4,2,2,4,4,1,1,5,4,1,4,5,2,5,5,3,1
142,4,4,3,4,3,4,4,4,4,3,1,4,1,2,3,3,2,4,3,1,3
143,3,4,4,4,4,3,2,3,5,3,1,4,4,1,4,4,1,4,5,1,3
144,5,5,1,1,4,1,1,5,4,4,1,5,5,1,1,1,1,5,5,1,1
145,3,4,4,3,4,1,1,4,4,3,1,5,4,4,2,1,2,4,4,4,1
146,1,1,5,5,4,5,1,1,5,5,4,1,1,2,1,2,5,5,5,5,2
147,4,4,1,2,2,1,1,2,3,3,2,2,4,1,5,2,2,4,4,1,3
148,1,2,4,1,2,3,3,1,5,5,4,2,1,2,1,2,1,4,5,2,2
149,5,5,1,5,5,1,1,1,1,1,1,5,5,1,5,1,1,5,5,5,1
150,4,5,4,2,3,3,3,4,4,3,1,4,1,1,5,1,1,2,4,4,3
151,5,5,3,2,5,3,3,4,4,4,1,5,5,1,3,3,2,5,5,4,1
152,1,3,3,3,3,4,1,3,1,3,1,4,1,1,3,3,1,5,5,1,3
153,1,1,4,4,2,4,2,1,5,2,1,2,1,2,4,4,4,4,5,1,3
154,5,4,1,1,5,1,1,4,2,2,1,5,5,1,1,1,1,4,5,3,1
155,1,1,1,5,1,5,2,1,5,4,3,1,1,2,4,3,5,5,4,1,2
156,3,2,4,4,4,3,4,2,5,4,3,4,2,3,3,2,3,2,4,3,1
157,5,5,1,1,5,1,1,5,1,1,1,5,4,1,4,1,1,5,4,1,1
158,1,5,2,1,5,1,1,2,2,1,1,5,5,1,5,1,1,5,5,5,1
159,1,1,5,5,1,5,5,3,5,5,2,1,2,4,1,4,5,2,5,1,2
160,1,1,2,4,2,5,2,1,5,2,5,1,1,4,2,2,1,2,5,1,2
161,4,4,2,4,4,4,2,5,2,1,2,4,5,2,4,4,1,5,2,5,1
162,3,4,1,1,4,1,2,4,4,2,1,5,5,1,4,1,1,2,5,5,1
163,5,5,1,1,5,1,1,5,3,1,1,4,5,1,4,1,1,4,5,5,1
164,4,2,2,2,5,3,2,2,4,4,2,1,2,2,2,5,3,2,3,3,2
165,5,4,2,3,4,2,1,4,5,5,1,2,4,2,3,5,2,4,5,1,3
166,4,3,3,2,4,2,2,2,5,2,1,4,5,1,4,4,1,4,5,5,1
167,3,5,3,3,3,3,3,3,3,3,1,3,1,3,3,3,4,3,2,3,3
168,4,4,1,4,5,2,1,5,4,1,2,4,2,1,4,2,2,5,5,1,1
169,1,3,5,5,2,5,3,4,5,5,1,4,1,5,1,1,3,1,3,1,2
170,1,2,3,2,4,3,2,2,5,1,1,1,1,2,5,5,3,4,3,1,3
171,4,5,4,5,4,3,2,2,5,5,2,1,2,4,5,4,1,2,5,1,3
172,5,5,5,1,5,1,5,5,5,1,1,1,5,1,5,1,3,5,5,1,1
173,5,5,2,3,5,3,1,5,3,5,1,2,5,2,3,2,1,4,5,1,1
174,5,5,2,1,5,2,2,5,3,2,1,4,5,1,5,5,1,5,5,2,1
175,3,4,2,1,4,1,1,2,3,4,1,5,1,1,4,1,3,5,5,1,1
176,2,2,4,3,4,5,4,2,5,5,1,4,1,1,3,2,3,5,5,1,2
177,5,5,1,2,5,1,1,5,2,2,1,5,5,1,5,1,1,4,5,4,1
178,5,4,3,1,5,1,1,5,3,3,1,5,5,1,4,1,1,3,5,3,1
179,5,5,1,1,5,2,1,4,3,4,1,5,5,2,5,2,1,5,5,5,1
180,2,4,4,4,1,3,3,1,5,4,3,4,2,2,2,3,5,3,2,1,2
181,3,4,2,4,4,1,1,1,1,2,1,5,1,2,3,5,1,4,5,3,3
182,5,5,1,3,4,1,1,5,1,1,1,5,5,1,5,5,2,5,5,4,1
183,5,4,2,3,5,1,1,4,3,1,1,5,5,1,5,4,3,3,5,4,1
184,2,1,3,4,3,3,2,4,5,4,2,4,1,3,4,4,5,2,5,1,3
185,5,4,1,1,5,1,1,5,5,2,1,4,5,1,5,1,4,5,5,2,1
186,5,5,4,1,5,1,1,4,4,5,1,3,5,1,5,3,1,5,5,1,1
187,5,5,2,2,4,2,1,4,2,2,1,5,4,1,5,1,2,5,5,2,1
188,5,2,2,1,5,2,2,2,3,3,1,5,2,1,3,1,3,4,5,4,1
189,5,5,1,3,3,1,1,4,1,2,1,5,4,1,4,2,1,4,5,3,1
190,3,4,1,1,4,1,1,5,1,1,1,5,3,1,3,1,1,5,5,3,1
191,2,3,4,3,4,4,5,2,5,3,1,4,4,1,4,3,1,4,1,4,3
192,4,4,1,1,3,1,1,4,1,1,1,5,4,1,3,1,2,4,3,4,1
193,1,1,2,5,1,5,5,1,5,1,2,1,1,5,1,5,1,2,3,1,2
194,5,5,2,3,4,2,1,4,4,2,2,4,3,1,4,2,1,5,5,4,1
195,5,4,2,2,5,1,1,4,2,1,2,5,4,2,5,1,1,4,5,5,1
196,3,5,2,3,5,4,1,4,5,1,1,4,1,3,4,4,1,5,5,1,3
197,1,5,4,5,5,5,2,4,5,5,3,1,3,2,1,5,5,5,2,2,3
198,5,5,1,1,5,3,1,5,5,1,1,4,5,1,5,3,1,5,3,1,1
199,5,5,1,4,1,1,1,5,5,1,1,5,1,1,5,2,1,5,3,5,1
200,4,4,3,3,5,3,2,4,4,2,1,4,2,2,5,5,2,4,4,2,1
201,5,4,2,2,5,4,1,4,2,1,1,4,5,2,5,1,1,4,3,1,1
202,4,4,2,1,4,2,2,2,4,5,1,5,3,2,4,1,3,5,4,3,1
203,4,2,3,2,5,2,1,4,4,2,1,2,3,1,1,1,4,5,5,4,3
204,2,1,1,2,5,1,4,4,2,2,1,4,4,1,4,1,2,4,5,4,1
205,1,4,5,4,1,2,1,2,5,5,1,1,4,3,3,5,1,1,4,1,2
206,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,1
207,2,5,1,2,5,1,1,3,3,3,1,5,3,1,5,1,3,5,5,3,1
208,1,1,5,5,1,4,1,5,5,5,1,5,1,1,1,4,4,4,5,1,2
209,5,5,2,3,4,3,3,4,3,1,1,4,4,2,5,1,1,5,5,3,1
210,4,4,4,3,5,3,1,2,4,2,2,3,5,2,5,2,2,4,5,4,3
211,1,4,5,2,1,5,4,1,5,5,1,5,1,4,1,4,3,1,1,3,2
212,5,5,2,1,5,1,3,4,4,1,1,5,3,1,5,2,5,5,5,5,1
213,5,4,2,3,4,1,1,3,1,1,1,4,4,1,4,1,1,4,5,5,1
214,1,4,1,3,4,1,1,4,5,4,2,1,4,3,4,1,3,5,5,2,1
215,5,2,1,3,3,1,1,3,3,3,1,5,1,3,3,5,1,2,5,5,3
216,4,4,2,1,5,2,2,2,4,1,2,4,4,1,4,4,1,3,5,5,1
217,5,5,5,4,4,4,4,5,4,2,1,1,1,1,5,5,5,5,5,1,3
218,4,4,3,4,4,1,1,3,3,4,1,2,2,3,1,2,1,4,5,2,3
219,1,3,5,4,2,4,2,1,5,4,1,1,4,3,3,5,1,1,4,1,2
220,2,1,4,5,2,5,4,1,5,4,3,1,2,5,3,5,2,2,4,1,2
221,1,4,5,5,1,2,4,1,5,5,1,2,1,2,1,2,1,3,5,3,2
222,1,1,4,5,1,2,2,1,5,5,4,1,1,3,1,1,2,1,5,1,2
223,2,1,4,3,5,2,2,2,5,5,1,5,1,1,3,1,1,1,4,1,3
224,4,1,1,4,5,2,1,2,4,4,1,5,4,1,4,4,1,5,5,1,3
225,5,2,2,5,5,2,2,1,5,2,1,5,4,1,4,5,5,1,5,1,1
226,2,4,2,4,3,2,2,2,4,2,2,4,2,2,4,2,2,2,5,2,3
227,2,1,3,4,4,4,2,2,5,4,1,2,4,1,2,3,4,4,5,1,3
228,4,4,1,3,4,1,1,2,2,1,1,5,4,1,5,1,1,4,5,4,1
229,5,4,2,1,5,2,3,4,4,2,1,4,2,1,2,1,3,5,5,2,1
230,1,1,5,5,1,5,4,1,5,5,1,1,1,2,1,1,5,2,2,1,2
231,2,4,4,4,4,2,2,4,4,2,1,4,2,3,3,2,2,4,4,1,3
232,2,2,3,3,4,4,1,2,3,4,2,5,2,2,3,4,3,2,5,2,2
233,4,3,4,2,4,3,2,2,4,3,2,3,4,2,3,3,3,3,3,2,3
234,5,5,1,2,1,4,1,4,5,1,1,5,4,2,5,1,5,5,5,5,1
235,5,2,2,3,2,1,1,3,1,3,1,5,3,1,3,1,1,5,5,4,1
236,3,4,2,2,4,2,1,5,2,2,1,5,4,1,5,2,1,4,5,3,1
237,2,1,1,1,5,1,4,1,3,4,1,5,5,1,5,1,1,5,5,5,1
238,3,4,2,3,4,2,2,4,5,2,1,5,2,1,4,3,2,5,5,3,1
239,2,2,4,2,4,3,2,4,4,5,1,4,1,2,2,2,3,2,5,4,3
240,4,4,2,1,5,1,1,4,4,4,1,5,5,1,5,1,1,4,4,3,1
241,5,5,4,3,4,1,1,2,2,2,2,5,4,1,4,2,1,4,5,3,1
242,4,4,1,1,5,1,2,5,2,2,1,3,4,1,5,1,1,5,5,2,1
243,1,3,2,5,3,2,1,1,5,1,3,4,2,4,4,1,1,5,2,2,3
244,5,5,2,1,5,3,3,4,2,2,2,5,3,1,4,2,5,5,5,5,1
245,4,2,2,4,5,4,1,1,5,5,1,4,4,1,4,5,2,5,5,1,3
246,4,4,1,2,3,1,1,4,2,1,1,5,5,1,5,1,1,4,5,3,1
247,4,3,2,4,5,2,2,2,3,4,1,4,3,2,3,3,2,5,5,4,1
248,5,4,1,3,4,1,1,4,2,2,1,5,4,2,4,2,1,5,5,3,1
249,4,4,1,1,4,1,1,4,2,1,1,5,4,1,4,1,1,5,5,5,1
250,5,4,2,1,5,1,1,3,3,1,1,4,5,2,4,1,1,4,4,2,1
251,4,4,3,2,4,2,2,4,2,2,1,4,4,2,4,2,2,4,5,2,1
252,4,4,5,2,5,4,2,4,5,1,1,4,1,1,4,4,2,5,4,1,1
253,5,5,4,1,4,1,1,5,2,1,1,5,4,1,3,4,1,4,5,3,1
254,4,3,4,3,5,2,2,4,3,4,2,5,3,2,4,1,2,3,4,2,1
255,1,3,5,4,1,5,4,1,5,5,2,1,1,4,1,4,5,4,4,1,2
256,3,5,1,2,4,2,1,5,4,2,1,3,5,1,2,1,3,4,5,2,1
257,5,5,1,1,5,1,1,5,2,1,1,5,5,1,5,1,1,5,5,5,1
258,5,5,2,1,5,2,1,5,4,1,1,5,5,1,5,1,1,5,5,1,1
259,5,5,1,1,1,1,1,5,1,3,1,5,5,1,5,1,1,5,5,3,1
260,1,3,1,1,4,1,1,1,1,4,1,2,1,3,4,3,3,5,5,2,3
261,3,4,5,4,5,4,5,2,5,5,4,3,1,3,3,5,1,2,2,3,2
262,5,5,1,1,4,3,1,2,1,1,1,5,5,1,3,1,1,5,5,1,1
263,4,1,1,5,4,1,1,1,4,5,1,4,1,1,1,2,1,4,5,1,2
264,5,1,3,1,4,4,5,1,5,5,1,5,5,1,1,1,4,5,5,1,3
265,1,2,3,4,1,2,1,1,4,4,2,2,2,3,4,2,4,2,5,1,2
266,5,1,2,1,1,5,5,1,5,5,1,2,1,2,1,5,5,1,1,1,2
267,5,1,5,4,5,2,1,4,5,5,2,5,4,2,1,1,3,1,1,3,3
268,5,1,5,5,1,5,5,1,5,1,1,1,1,1,1,5,5,1,3,3,2
269,4,4,2,3,4,1,1,4,3,2,1,3,2,1,2,1,3,4,5,3,1
270,4,4,1,1,1,1,1,4,3,2,1,5,4,1,5,1,1,5,5,3,1
271,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,5,1,5,5,5,1
272,1,1,5,1,5,5,5,2,5,1,1,1,1,1,5,5,2,1,5,1,2
273,5,1,1,2,5,1,1,5,3,2,1,5,1,1,5,1,1,2,5,5,1
274,5,1,5,5,4,5,4,2,5,5,5,4,1,4,1,4,4,3,1,1,2
275,5,1,5,3,3,4,3,4,5,3,2,3,1,3,1,1,3,4,5,3,3
276,4,3,3,5,4,3,2,2,5,2,3,3,1,4,4,2,4,4,5,1,2
277,3,3,2,4,2,2,2,2,4,4,3,4,2,4,2,4,3,2,4,1,2
278,3,5,2,2,3,3,1,5,3,3,1,3,3,2,5,4,2,4,5,1,1
279,3,2,3,4,1,3,2,3,5,3,2,3,3,3,3,4,1,2,5,1,3
280,1,1,4,4,5,4,4,4,5,3,3,5,1,1,2,4,1,4,1,1,2
281,1,1,4,3,2,2,2,1,5,5,2,1,1,2,2,5,3,1,4,1,2
282,3,5,2,3,5,1,1,4,3,2,1,4,4,1,4,2,1,5,5,1,1
283,1,4,5,4,5,5,4,2,5,5,2,1,4,1,2,2,1,2,5,1,2
284,1,2,1,5,5,4,3,1,5,5,1,5,3,3,3,5,4,2,5,1,3
285,1,2,5,5,1,5,2,1,5,1,1,1,1,1,5,5,1,1,5,1,2
286,2,4,2,5,5,2,3,1,5,5,2,1,1,5,4,5,3,5,3,3,3
287,1,2,5,5,2,4,1,2,5,5,2,1,1,4,4,5,2,4,5,1,2
288,1,1,4,2,4,4,2,2,5,5,2,5,1,1,1,5,1,4,5,4,3
289,5,3,5,3,5,3,5,1,5,5,2,5,1,2,3,5,4,4,1,3,3
290,1,3,5,3,5,3,4,1,5,5,1,5,1,1,1,5,1,1,5,1,2
291,5,4,2,2,5,4,2,5,5,1,1,5,4,1,2,2,1,2,5,5,1
292,4,4,2,2,4,3,1,4,4,2,2,4,2,1,5,2,2,4,4,1,1
293,5,4,1,1,5,1,1,2,1,1,1,5,5,1,5,1,1,5,5,1,1
294,1,1,1,5,5,1,2,5,5,2,1,5,1,5,4,5,1,1,5,3,3
295,2,4,2,2,3,4,3,1,4,4,1,1,4,2,5,2,2,5,2,1,3
296,1,1,1,5,1,1,1,1,5,5,1,5,1,5,1,1,1,1,5,1,2
297,5,1,5,3,5,5,5,1,5,5,1,5,5,1,1,5,1,1,3,5,2
298,3,1,5,5,4,3,3,1,5,5,3,1,1,5,4,5,5,4,2,1,2
299,5,5,2,2,5,1,2,3,1,2,1,5,5,1,5,1,1,4,5,1,1
300,5,4,1,3,3,2,2,4,4,4,1,5,2,1,3,2,1,5,5,4,1
301,2,5,1,2,2,1,1,1,4,2,1,2,4,1,4,1,5,4,4,2,1
302,5,5,1,1,5,1,1,5,1,1,1,5,5,2,5,1,1,5,4,4,1
303,2,4,4,2,2,5,1,4,5,5,3,2,1,1,1,4,3,4,5,4,3
304,5,5,4,1,4,2,2,5,4,3,2,5,3,1,1,1,5,5,5,1,1
305,2,3,4,2,5,4,3,3,3,4,2,4,2,2,5,2,4,4,3,1,3
306,3,1,4,4,3,3,3,2,5,5,2,1,4,3,1,3,3,4,3,3,2
307,4,2,4,4,2,2,2,2,4,4,2,2,2,4,3,2,2,4,4,1,2
308,2,4,3,2,4,2,1,1,5,2,1,4,1,1,4,1,5,3,5,1,3
309,4,3,2,1,5,2,3,3,2,5,1,4,3,2,3,1,5,4,5,2,1
310,4,1,4,4,5,4,5,3,5,5,1,2,3,3,4,5,2,5,3,1,3
311,1,1,4,5,1,5,2,1,1,4,3,1,1,4,1,2,1,5,5,4,2
312,5,5,1,1,5,1,1,2,2,1,1,4,5,3,4,2,1,4,5,5,1
